ID,Title,Year,Rating,Rank
a6a40799-161f-4d5b-9761-105295c8ba60,Simon of the Desert,1965,7.9,328
3c4934bc-cdbf-4991-94a6-f4d6552deae6,Saving Private Ryan,1998,8.6,329
f3592846-710d-4944-bcc3-d31a265ed042,Days and Nights in the Forest,1970,8.1,330
f3e4f2cd-8ac0-4053-bf5d-23c412c627d5,Aliens,1986,8.4,331
0c2e70f6-d441-4deb-9768-6f4c072a6b9c,In the Heat of the Sun,1994,8.1,332
2627eb17-3d38-48b2-9b4d-bf5b9b20b415,The Lord of the Rings: The Fellowship of the Ring,2001,8.9,333
945db65a-17b5-4290-b791-64bb4bd1075e,A Gentle Woman,1969,7.4,334
8d4b2a49-5c5a-42bc-8048-28243112c6d3,The Mummy,1969,7.7,335
7e986d96-d288-4ea7-9ffb-a8c8e9e359ae,The Conversation,1974,7.7,336
d4ad39bb-8059-4a00-99ea-f35ed17a4dd8,A Day in the Country,1946,7.5,337
89b013ad-af7a-495b-81c9-bc636f6f091c,Cairo Station,1958,7.5,338
06361878-b9a1-42be-a0f7-af596148fc62,Eighth Grade,2018,7.4,339
1de2f594-4bb7-466a-bef7-4a0e24a631a7,Eternal Sunshine of the Spotless Mind,2004,8.3,340
9a39cd86-f72c-4197-9eed-c71f6b2401de,The Man Who Would Be King,1975,7.8,341
5955f339-7b4a-4f38-968a-998fa9fcb4e4,The Red Balloon,1956,8.1,342
579de57b-ae0e-4795-9409-188995d3a66d,Solaris,1972,8,343
2d21527c-da61-4d07-99f6-86f98f1a8451,Andhadhun,2018,8.2,344
8c4ea42d-2e10-48ec-abf9-d5f0d0c839bd,Investigation of a Citizen Above Suspicion,1970,8,345
52d2be5f-93e5-4b5b-9c31-b54db295696d,"A Bread Factory, Part Two",2018,6.7,346
61517cae-bd38-4b53-9696-c998407272b0,Fury,1936,7.8,347
f147addc-0b4f-4e17-9dee-f54f2601986a,Aladdin,1992,8,348
1c5c38db-63e3-4c64-90c6-3c61e618c8bf,Persepolis,2007,8,349
8d7ddf53-0e11-46c3-8c93-e92929fadded,Rififi,1955,8.1,350
fe13c28b-ceb0-442f-ad87-0c5737f523b7,La haine,1995,8.1,351
24673a39-492a-4640-8213-ee2b749f2461,Shadows of Forgotten Ancestors,1965,7.8,352
bc923064-45b2-4a71-b108-cb78a7014640,When We Were Kings,1996,7.9,353
ea75ec6e-c80e-4a77-b82b-c6ed7ba7ac46,Harry Potter and the Deathly Hallows: Part 2,2011,8.1,354
cfd12a45-5656-4ac5-be4c-72991d4d9412,A Woman Under the Influence,1974,8.1,355
400df854-1d48-451c-89cb-acf99fb9ad91,Night Will Fall,2014,8,356
5bbca884-5849-4fd3-ba72-7fe87130088c,The Ballad of Narayama,1983,7.8,357
bd3f4569-a99e-450d-9eee-80551a9c2970,Unforgiven,1992,8.2,358
d1cf46f9-d04f-40d3-9480-d2796af4e54f,The Red Circle,1970,7.9,359
8deb2511-5be7-43f4-bb6a-5fb36c0d758c,Amadeus,1984,8.4,360
4aad3a8a-48cd-4312-b186-cec7ecf6ed84,Still Walking,2008,7.9,361
b65705ae-7807-4571-af47-cc0846a26a3a,My Man Godfrey,1936,7.9,362
f4173872-d418-447d-aaa1-31d7c40d9d6c,Late Autumn,1960,7.9,363
b430084d-20b2-46db-b781-20475e074b35,The Little Foxes,1941,7.9,364
e68c01ee-10b3-4f08-aaf9-141eb0d69791,Back to the Future,1985,8.5,365
d02ee8e4-025a-4d1f-9937-500a8680403b,Wings of Desire,1987,7.9,366
20cd6347-3f72-4f76-9b31-077ff1af1a73,Raging Bull,1980,8.1,367
1149f573-f6dd-4f4c-99e3-d0f1035d932f,Pixote,1980,7.9,368
807904d8-8f1d-45c7-a09d-c5b768380d4b,Neon Genesis Evangelion: The End of Evangelion,1997,8.1,369
b3e33aa3-d987-44b0-ab57-22066b16a864,Back in the U.S.,2002,7.9,370
738e1af9-7b02-46d6-8250-73b1e96dca10,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,8.2,371
1fed31f3-9289-413d-ba60-0a3a10f189d2,The Tale,2018,7.2,372
fb04ac70-e23d-480e-9617-d756ceef7b24,Contempt,1963,7.5,373
de5e1ffc-ccd1-4e8e-9763-6905cdb22618,Swing Time,1936,7.5,374
b166b5d8-df40-4277-9935-6e6655dea32b,Kings of the Road,1976,7.7,375
bf58feef-55f7-4469-bb5f-84405f1106db,Cinema Paradiso,1988,8.5,376
aa0e6fa8-5f30-41de-b235-06f73ec1065d,Z,1969,8.2,377
d07296ad-a1e0-4207-b63f-bbc4af64b62e,The Fallen Idol,1948,7.6,378
d2f35744-3857-4d6e-81df-f1d596aa0aaf,Vampyr,1932,7.4,379
f489256c-ea2f-4890-9b2a-e2830b6caa92,Cléo from 5 to 7,1962,7.8,380
2ff3832c-04b5-4528-8488-46db55060b1f,The Emigrants,1971,8,381
fe0edb84-3be5-4eac-a774-ebbd3bb016dc,Killer of Sheep,1978,7.2,382
c55c1366-c1f9-44fb-b067-a6143952ce2c,Diary of a Country Priest,1951,7.8,383
6ef4e81c-b470-428f-870d-0ccf7bcb7b24,Floating Weeds,1959,7.9,384
ea7bbed1-2cc9-4362-9197-2ede42911f14,Smiles of a Summer Night,1955,7.7,385
d537b1d3-0468-4705-92fb-dbc457c6da95,Manchester by the Sea,2016,7.8,386
c6275049-1ff0-4cbd-8e97-7c980dcde1da,No Country for Old Men,2007,8.2,387
6d5f9b77-2062-4101-8502-a660991ecce7,Beauty and the Beast,1946,7.9,388
3d20a5f9-fc02-43f7-9f77-0b154d336f4c,The Mortal Storm,1940,7.7,389
67976d50-5b9f-4f7e-ade1-73fb6f5aff73,Stalag 17,1953,8,390
9544d764-cf48-4acc-bba6-8fda08e203da,"4 Months, 3 Weeks and 2 Days",2007,7.9,391
3270cbe5-2383-4bbc-82e3-c066390761f0,Gett,2014,7.7,392
5e204398-4704-4811-a983-16740306d108,The Manchurian Candidate,1962,7.9,393
07d09b49-23ee-43e7-897f-3b893f74b0a1,The African Queen,1951,7.7,394
78bcdfe5-fd8b-425f-afb6-fee87afd59f5,The Big Heat,1953,7.9,395
852d4c18-96b0-4b8d-93ab-25d28a13a2f7,Jean de Florette,1986,8.1,396
fcbaeee8-478d-4d38-a521-0d6373f607a3,I Am a Fugitive from a Chain Gang,1932,8.2,397
11366be8-5387-48f1-b83d-6ac309d2ebf6,Finding Nemo,2003,8.2,398
7ec17874-1f30-4a68-9437-35f7006afe59,Up,2009,8.3,399
c6dbc987-5dd4-4d17-9983-dc4cc994a20b,Reservoir Dogs,1992,8.3,400
48fdbb94-2fdb-427a-87be-8b3f68351e5a,Bad Genius,2017,7.6,801
80e13598-849c-4cd9-ace5-e57f4cf006b7,Mad Love,1969,7.3,802
971d3fa8-aa81-4906-b439-465ea9210d3e,Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,803
197dfbac-d83d-413a-b60a-959761a3ffb7,Dawn of the Planet of the Apes,2014,7.6,804
cb33e81b-5718-4db5-a1ec-06d3bcce04ab,The Guilty,2018,7.5,805
c77235b8-650d-4936-aea8-83c39aab29a1,Central Station,1998,8,806
5fe64bd1-50e3-4bf6-9112-f95a322755e8,Sita Sings the Blues,2008,7.6,807
6ecd4b1c-fe68-4709-a708-58957dfb91c5,Thunder Soul,2010,7.6,808
7dc0bfbc-1ad4-41e6-9115-6360543093f4,Little Fugitive,1953,7.5,809
88485255-1d29-4afe-99dc-6bf557a88431,The Chant of Jimmie Blacksmith,1978,7.3,810
50025cd1-e5c2-4112-9990-a315abfe9a35,Utamaro and His Five Women,1946,7,811
fe90d3c9-41e1-4ccf-965a-ba0a459d9277,Hedwig and the Angry Inch,2001,7.7,812
26e831d2-4319-4faa-a261-056862cdf0b1,Le Doulos,1962,7.7,813
be70ead1-0c43-41a3-89ad-31cf7bad71ee,Life Is Sweet,1990,7.4,814
75a79ed3-3482-450d-a2e4-d36b0c5ea73f,La Belle Noiseuse,1991,7.5,815
b91d2867-3f0e-444e-b859-af5dffee19ba,Accattone,1961,7.6,816
4bb07935-d9fe-4619-a785-ba232cae96b0,The Hunchback of Notre Dame,1939,7.8,817
78e8c614-2c22-474b-a2a6-cc1e5e4c636e,Four Adventures of Reinette and Mirabelle,1987,7.5,818
009a3b6e-59d3-420a-a03f-4dc139da0566,General Della Rovere,1959,7.7,819
dc7df8bf-afbb-49fa-977b-c0d3a65ac9fd,Blade Runner 2049,2017,8,820
4bdbc8cf-9917-4ed3-a976-62d903a00ccb,Seduced and Abandoned,1964,7.9,821
adc8e6c4-0ab8-455b-8478-034cc8128d92,Baby Driver,2017,7.5,822
a70db0a7-a819-46ec-b50a-1205fc9bd132,The Bourne Ultimatum,2007,8,823
a466384f-79f7-4001-bd89-c0530893ec06,20 Feet from Stardom,2013,7.4,824
9be96847-0686-4a9d-8789-bf06993f57cd,Say Anything,1989,7.3,825
c35209b1-985e-4971-91a8-2503913a1538,Rebels of the Neon God,1992,7.5,826
71d1c371-2a20-444b-bcfd-edb9833273ad,The Wind Will Carry Us,1999,7.4,827
f2a691b7-3b87-4474-844d-fa29d546d253,The Saragossa Manuscript,1965,7.8,828
2bdcd714-0496-4810-b9a5-0ae64a59e316,This Happy Breed,1944,7.3,829
d5b4176e-dab0-4ee8-b0f8-ce745a2fa5b7,Curse of the Demon,1957,7.4,830
356824f6-5e3e-47ee-b0d8-0027f5d8a1e2,The Trial of Joan of Arc,1962,7.4,831
8a4724c3-246c-4bb4-b700-f7e3ee75ca86,Room at the Top,1958,7.5,832
8620581d-3f8c-41d9-8dcf-39ec2e3c0ada,Lola,1981,7.4,833
2757d583-6714-451c-9f3c-21263f06e3f7,Insiang,1976,7.5,834
2a73b56a-42f4-418b-8e80-a6e21e7d6c0a,City of Life and Death,2009,7.7,835
8a500646-6daa-4bb8-8c1d-2476064faea4,Booksmart,2019,7.1,836
2e98781d-bfd9-4902-bce2-ca50efe07606,A Quiet Place,2018,7.5,837
e7e53bfc-904f-45a8-b5f2-1d01408c9bf2,Moana,2016,7.6,838
76d778d3-28fc-41c8-ad9e-cd17e924f825,Weekend,1967,6.9,839
a0268df4-60e2-4246-bcfa-5c243a9f4b01,Don't Look Now,1973,7.1,840
bc2e421e-5640-4d84-b608-7a055137938b,Wagon Master,1950,7.1,841
2c3543d3-8bad-49fd-b12c-deda8db661b7,Ida,2013,7.4,842
162aff9a-3c4a-4578-9a9f-2980d9a99b25,The Long Good Friday,1980,7.6,843
5c194fdf-0fbc-4698-afb7-f36e280d6a4a,Branded to Kill,1967,7.2,844
a8673955-8627-4dcf-8f1b-e66dd32fa66f,A New Leaf,1971,7.3,845
dd3315c7-eced-4347-a378-c8295e4cf2cc,Maborosi,1995,7.5,846
46e4e34b-ae67-402b-a6e3-d2b35733d083,The Hairdresser's Husband,1990,7.1,847
0c9503a4-5406-4ac8-98c1-7ea630d824ef,7 Men from Now,1956,7.4,848
66a17c59-5711-4949-95f7-a8667a9c6da1,The Missing Picture,2013,7.3,849
1fb26fdf-a622-44d8-a686-6330152d09ba,Key Largo,1948,7.7,850
e4e7aa3a-67f4-4ae5-8f1e-3eb8683c049e,Adam's Rib,1949,7.4,851
24d1bd1a-4937-4ccb-b1e7-86b0096a5d00,Monsieur Hire,1989,7.5,852
e27a609c-f021-48ca-a4b5-0db8af8ed27f,The Magician,1958,7.6,853
9c7d5e0b-dd35-4023-9fc3-4a674ca92861,Sawdust and Tinsel,1953,7.4,854
9fc3f403-d497-4bbf-95dd-7358b61f35b0,Alice in the Cities,1974,7.9,855
763d5864-381d-41fb-bcf8-6d371fbc270c,Les vampires,1915,7.3,856
8875494f-1d3f-4c0d-9c2d-43f10974bf32,Que Viva Mexico,1979,7.4,857
3d2923ea-c534-4d17-b87c-63fe277df7cf,Cold War,2018,7.5,858
95f07c26-ff7f-42cc-a5d2-6d6c35e6c206,Monsieur Lazhar,2011,7.5,859
25f45bcd-b9f9-4fa4-9c62-ad3e51f3290f,Wadjda,2012,7.5,860
74c88df5-c01b-477a-893d-9c141eeed735,Deep Red,1975,7.5,861
b0141982-5eda-4dd8-ab2c-dcd118f6bc95,The More the Merrier,1943,7.6,862
5a97b0bd-dfe3-4362-9737-df564107cb1c,Man of the West,1958,7.1,863
2d768526-b317-4cc3-8e68-7c001184443f,Project Nim,2011,7.4,864
04e3f495-e7a8-4c82-8864-052e8946bc9d,Phoenix,2014,7.3,865
4a3f7c70-3945-4855-b06c-5a65c375fa8a,120 BPM,2017,7.4,866
5b4d1c82-e563-47b5-8c87-79bd0983113c,Mafioso,1962,7.6,867
9d3624d9-7d97-4292-9951-4c6d1feaad1a,Atlantic City,1980,7.3,868
276764a4-8a04-4f39-835a-f3e19757b058,Gilda,1946,7.6,869
94aaeef4-1892-4296-99f8-278f59ea4f01,The Band Wagon,1953,7.4,870
701f5635-0301-499c-8898-2d9e0787db3c,Dragon Inn,1967,7.4,871
9361e165-c9ad-4801-9aa6-3cf60a99bfa1,Sans Soleil,1983,7.8,872
48aaa764-d6d3-401e-85f0-d2bc51737dd4,Oliver Twist,1948,7.8,873
72f40477-2d12-4953-81c5-d47f38d16666,The Golden Age,1930,7.2,874
e1dd7e66-a6fc-4d28-9d06-697dcf2f83e0,Incredibles 2,2018,7.6,875
e33f528a-48df-4323-b9d9-dc4f50de854e,127 Hours,2010,7.5,876
f29993e5-59a4-442a-ae60-92abdcef54d2,Juno,2007,7.5,877
0afe9dc5-2e91-4b27-8eb8-92f4e366f967,Beasts of No Nation,2015,7.7,878
e886ed8a-12c3-4e46-a1fc-fd1b303d2ed6,Journey to Italy,1954,7.3,879
da34bfa2-a02a-4b02-a74c-21a4b1673df0,Can You Ever Forgive Me?,2018,7.1,880
fe1bb1f0-4b37-48ab-8237-a5a13e52036a,Park Row,1952,7.2,881
1d6aa416-6221-45cb-8c3e-0ceaca20dd3a,High Hopes,1988,7.4,882
3f0de110-75c6-419d-a78a-51dd7e4237cf,Inside Llewyn Davis,2013,7.4,883
fcd37746-d71a-41c0-ae95-220b55694ecd,Aquarius,2016,7.4,884
edce34f3-1fdc-4c75-a06f-0ef068b8e77b,Bad Day at Black Rock,1955,7.7,885
ae9ec315-fba8-45d9-82e0-2e2c3beb187b,Fort Apache,1948,7.4,886
08760112-dac1-474e-be1d-f06f23a560e6,À Nous la Liberté,1931,7.4,887
457c354e-f5f5-4688-8d97-6028269cb5f4,Zelig,1983,7.7,888
4c434f55-84e9-44d2-96ed-8b6aeca8e8df,You Only Live Once,1937,7.2,889
91fa3f95-691d-4cda-9f98-f359d9dfd6b8,Jackal of Nahueltoro,1969,7.6,890
d6e89c99-47f9-4d32-bdfa-8ce1924d4726,The Spider's Stratagem,1970,6.9,891
a604db76-b6e9-4539-b96b-f65fff27ede4,Moneyball,2011,7.6,892
af99c30e-654c-4a6d-81ba-622998522d6b,Milk,2008,7.5,893
4e52c405-3108-4224-8ffd-47c03670af64,"Two Days, One Night",2014,7.3,894
2ebb55d2-3d5f-491e-9158-688bff904eec,Foxtrot,2017,7.2,895
2a111a84-2d82-48cb-8571-ca5456ff1861,Blood Simple,1984,7.5,896
5000955c-8628-45b2-a174-d7a8164f0d25,Force of Evil,1948,7.2,897
f968c12c-d910-4a69-87c9-e25cb5fd8408,Never Give a Sucker an Even Break,1941,7,898
89e2ea2f-b67b-479c-afaf-a4c0e212fc73,The Fall of the House of Usher,1928,7.3,899
55f01618-4e07-4fd9-aa58-2f88f7d7ef5d,The War Is Over,1966,7.3,900
ef85f246-39eb-4115-b196-94d39933b67c,Wild River,1960,7.5,701
5768e657-1a82-4755-ab61-339c344851a0,The Letter,1940,7.5,702
bba0693c-07b1-4c6b-8368-ccad656d44d9,The Terminator,1984,8.1,703
0ffffee6-c63f-4bfb-b329-af631f8d14d3,"Crouching Tiger, Hidden Dragon",2000,7.9,704
2ee08c7f-504a-4d2d-94f2-aeb6928bb350,The Prisoner of Zenda,1937,7.6,705
8e15e377-f555-45e3-a86a-6c69f690d156,The War Game,1966,8,706
367da540-4706-4883-b828-7c440b84e0cf,Close Encounters of the Third Kind,1977,7.6,707
0e653e79-772e-4155-ab75-a0aac4a9846d,Kolya,1996,7.7,708
8ba4022d-ec78-4321-8eff-5c8ebf0a7ff0,For All Mankind,1989,8.1,709
9db4d91c-7743-4c97-957b-37597a975637,Louie Bluie,1985,7.6,710
d713f962-7fc7-46cb-8254-c694a6447505,The Invisible Man,1933,7.6,711
76c826cb-19c5-469a-8ca6-35808b916cbe,Jenny Lamour,1947,7.7,712
d77746b2-9f58-433a-933d-2362c121d2bf,Marty,1955,7.7,713
01baa1bf-7ae7-46f9-8733-cf8b49c205c3,Love and Death,1975,7.7,714
14b55faa-801b-4ad8-b243-47fd37246bc3,Casque d'Or,1952,7.6,715
de3432fd-6bcf-490b-b338-de06264ee621,The Pawnbroker,1964,7.7,716
cec48f96-5bf8-4e48-bf4d-1945386270cc,The Official Story,1985,7.7,717
a6354e7a-69c9-4e72-87a4-27b034afeb9c,The Bad Sleep Well,1960,8,718
0f6847e1-7e16-4299-83f5-c1b2466b1ac6,A Raisin in the Sun,1961,8,719
edca0f11-516d-41ad-9a36-060fe9428260,The Fiances,1963,7.6,720
37373010-0244-4e4f-8ba8-bd39bcede618,Nausicaä of the Valley of the Wind,1984,8,721
f63c9e6b-6b6c-4f73-906c-282be8275885,The Man from Earth,2007,7.8,722
69af574a-304c-4fc4-b376-3a3f7ede0db9,Arrival,2016,7.9,723
8b407fda-f53f-4b25-9c02-4ce20bc8ee84,Mustang,2015,7.6,724
7fd1ed46-155a-41f1-b170-b6d3ccf30ac8,A Clockwork Orange,1971,8.3,725
aaa3ba6f-c91c-4993-8dfa-9ec36af7ce47,The Big City,1963,8.3,726
3ec32084-ab19-4b3b-a40a-badba46863db,It's a Gift,1934,7.1,727
cc7d3068-bfb0-430b-823c-b4e92b7a6fd6,The New Land,1972,8,728
f269bb57-91e4-4a75-8a12-5852bdecb280,Dallas Buyers Club,2013,7.9,729
fdbe9d05-2420-44ee-a25d-b686ada4d37a,Amores Perros,2000,8.1,730
13da62b7-f3a1-4b53-a528-583296d83ce6,Jodorowsky's Dune,2013,8,731
3e34dea6-7d27-4913-8da1-8ec6a904b06d,Young Mr. Lincoln,1939,7.5,732
95056c73-04fa-41a6-92bd-a338b1ea4504,Carlos,2010,7.6,733
6f28e8ed-7073-4925-bfe5-27a72069d936,The Goddess,1960,7.7,734
468b7255-71c6-4544-8b28-fdcb2dcdb1c1,The Search,1948,7.8,735
af17e052-2b95-43f6-a45d-5fa95137423a,McCabe & Mrs. Miller,1971,7.6,736
07d5fdf9-2b58-4271-b0c6-c04e4e8fa60b,The Marriage of Maria Braun,1979,7.7,737
19c89d96-8531-478d-b058-f3bdf81dee60,Three Identical Strangers,2018,7.6,738
732acf07-ab62-4c70-9e5c-a303ec302a40,Dark Eyes,1987,7.3,739
0c9f5329-4477-4289-a592-084c3512f724,The Hurt Locker,2008,7.5,740
7f52c3ba-b685-490a-9791-6097d9417e93,"Oslo, August 31st",2011,7.6,741
3baa7177-2be1-4d70-81f7-f3f068d3d73a,American Movie,1999,7.8,742
1bb1f981-ca18-4330-ae67-297e1237fc9d,The Killing Fields,1984,7.8,743
cd597405-f1a2-45b8-ab4e-c52e3a62f134,Horse Feathers,1932,7.5,744
b72f9ccf-632a-478d-843e-918447405606,Fat City,1972,7.3,745
18689760-b256-4b98-8a7f-f353db4e5048,'Round Midnight,1986,7.4,746
b03369d7-2e73-44cd-a028-448f02c41dc4,C.R.A.Z.Y.,2005,7.8,747
da08379c-a60c-47be-a75a-a8765f1b2c38,Hold Back the Dawn,1941,7.3,748
2b5265d8-a4a4-4bc7-8ed0-3dfb765cdd92,The Executioner,1963,7.9,749
769336a5-f4e3-4558-88b2-b1520911c73a,Sling Blade,1996,8,750
a55a8a40-79f9-455c-8e2d-f5be557a07cd,My Life as a Dog,1985,7.6,751
6c056058-e472-4e88-8454-d13dc06af6a6,Winchester '73,1950,7.6,752
135b31a9-58ab-45e4-8696-dd6366fb282f,Ju Dou,1990,7.6,753
ef5691a7-2880-4555-a152-c30fc131ce02,The Docks of New York,1928,7.5,754
112e384a-c384-4101-a207-4fce28b8dded,Footlight Parade,1933,7.5,755
002d7d89-9417-476c-99ee-ecd1ac289a21,The Silence of the Sea,1949,7.6,756
482dbb93-a39c-4367-a84d-8c5b0fd01c51,Toy Story 2,1999,7.9,757
c557af01-12fd-4a30-8307-910bbd84dff0,Paper Moon,1973,8.1,758
7e951728-8092-4238-9c38-73f75793fffa,Zero Dark Thirty,2012,7.4,759
de7c0848-f94a-435c-a679-56fb51bcb694,Blue Is the Warmest Colour,2013,7.7,760
63ff81dc-33b1-452e-8e20-bbe24d5686f9,Jiro Dreams of Sushi,2011,7.8,761
0fec4780-a3f8-458a-b1ae-3d1b070d349c,Chronicle of a Boy Alone,1965,7.5,762
0d030e0f-2a5e-446c-b7bb-531e91d69835,Carol,2015,7.2,763
117a7421-233e-4139-9470-9a0618f1963e,The Salesman,2016,7.7,764
f00f5bca-aeef-4734-b1e8-15586e1c684c,Dinner at Eight,1933,7.5,765
422f3a91-95fc-4024-878a-cb1f9e37512e,Logan,2017,8.1,766
1b651767-425a-41ca-b81e-4d97b0f2fb01,Weekend,2011,7.6,767
b3156a0c-fd81-4dc4-ae99-b95c0e0eea37,Mommy,2014,8,768
9cd8ca65-2de1-4402-8894-88b99a3f2f0d,Pina,2011,7.6,769
c13e3d0a-fcd6-4c1c-bbce-cd770b932627,Taxi,2015,7.3,770
3ef54da1-190c-4136-b575-91439d76479e,Claire's Knee,1970,7.5,771
4d61c28f-ec24-471c-a7ba-93124b66ab37,Rebel Without a Cause,1955,7.6,772
63127106-2a37-464a-8408-8272296e858b,Bob the Gambler,1956,7.6,773
87e40ea4-66d2-4747-92de-fd3a1b833551,Lola,1961,7.5,774
549a408a-131f-4d67-ba78-7fe0d8034517,Saturday Night and Sunday Morning,1960,7.5,775
ce0cab8b-7017-4a12-abb5-1154343f1f0f,Vengeance Is Mine,1979,7.7,776
6ac2d397-3cf1-499e-969e-84310c5448b3,The Big Sleep,1978,5.7,777
47663364-c21b-4e07-b45c-5e029aa96cf9,The Chasers,1959,7.3,778
b85ec9c6-91ea-4f54-9d43-70ddcbf252de,Star Wars: Episode VII - The Force Awakens,2015,7.8,779
5d681438-50f9-4480-b0d1-00d04fd249e1,Guardians of the Galaxy,2014,8,780
40db3d76-9e62-4ed0-b502-74e19d699763,The Cloud-Capped Star,1960,7.8,781
fd7b52a1-dcea-4731-a0a2-d75b0b123e09,The Martian,2015,8,782
f7fbb73b-c8c2-4eec-963a-720810a9c513,Creed,2015,7.6,783
6d6b6402-b2c0-4688-a82c-298584c4a85a,Isle of Dogs,2018,7.8,784
a8309c6a-0ab2-4ef4-8356-4c3f13165801,Silver Linings Playbook,2012,7.7,785
57901984-7ea5-4859-b71b-e40d3a680d3b,The Green Ray,1986,7.6,786
e2ac162a-d8b8-47ca-ac6f-661986c182aa,Slumdog Millionaire,2008,8,787
9d509618-cfba-4836-900b-5243cc1680e0,Nightcrawler,2014,7.8,788
f2ba7902-81cf-4529-9753-9ab71795c239,Loveless,2017,7.6,789
411fb357-7fad-4ce1-8a2a-28aea3e07183,The Blue Angel,1930,7.7,790
2e28e49d-48e0-4bdc-9787-8abde22e4239,Jour de Fête,1949,7.2,791
c581a4ff-d5d2-424b-8f53-c84a0dab2f1c,Shanghai Express,1932,7.3,792
bf0606d1-3e7a-415d-9abc-88e8a941dd7e,The Man Without a Past,2002,7.6,793
664404e7-b49c-4c1e-83a7-7b5ab3befa16,The Remains of the Day,1993,7.8,794
6729fecd-c5b5-47aa-b1fe-371bb0658afa,Obsession,1943,7.6,795
3ff67ef3-d0ba-42e8-9b29-0291f5d8aff8,The Gunfighter,1950,7.7,796
248b50ab-d5b3-406b-9987-b618abda13e6,Il Posto,1961,7.9,797
c7ed5e97-5a6c-444b-a0fe-0f85d7f4d367,Cousin Jules,1972,7.5,798
08cbde63-bdce-43a9-8314-dc5a6b26e624,Skyfall,2012,7.8,799
6b4eb525-e77d-4641-86e2-301946692ab5,The Phantom of Liberty,1974,7.8,800
5eceb8b8-a526-49fb-ac74-ff73dc0360e2,Manila in the Claws of Light,1975,7.8,901
ebc29574-fc41-466b-870d-1c97f458206e,Cameraperson,2016,7.4,902
bad978b6-7e3d-4343-8825-01794c930b1b,Goldfinger,1964,7.7,903
4a8584a2-7108-4cff-9769-35b9dad95a7e,Closely Watched Trains,1966,7.6,904
1b084807-6f3d-49a1-b852-3e26ea982e0e,5 Fingers,1952,7.6,905
08ce4714-2c94-49eb-b0b4-5e9852b5e1b1,Osaka Elegy,1936,7.2,906
41f0c2fd-d4a5-4221-b30a-df7fb037ac89,True Grit,2010,7.6,907
f99109f3-0c16-4dc7-8483-5d0e29dfc79a,Nebraska,2013,7.7,908
dceaf209-5ea0-4e82-95eb-ab8c224cb534,Diva,1981,7.2,909
20103b0b-a58c-42e5-b77b-ac8bcb9f3774,Paterson,2016,7.3,910
b040c887-a637-45ac-b349-c2db51a593fa,You Can Count on Me,2000,7.5,911
c57fafa3-4a74-4c1d-a470-45197dd4c9a2,Kiss Me Deadly,1955,7.5,912
f9ed24cb-106a-4857-be27-c981c18ebd12,Dead of Night,1945,7.5,913
397c5604-19ca-4958-a8af-34dba72dcb84,Westfront 1918,1930,7.4,914
34c98965-e08a-4b18-b99d-2cdbe9d32e57,The Young One,1960,7.4,915
3837e2c0-b9a1-4652-9bb9-880e9ab7d591,Ponette,1996,7.5,916
b993a384-996b-44a9-a075-ea055b42e0d3,The Postman,1994,7.8,917
253e290d-1339-4883-98bc-085c4dff585b,Northwest Passage,1940,7,918
ae307fa4-efc6-41f1-abca-10a02389e37d,The Red Turtle,2016,7.5,919
12adc486-2bf5-4677-a33e-7ae5ed076f77,A Touch of Zen,1971,7.5,920
f7f94947-f1e2-481c-9774-9c378d98643d,The Bank Dick,1940,7.1,921
52860690-387b-4f74-aa87-5771feefed0a,The Station Agent,2003,7.6,922
c069d6ef-d905-42de-b74a-0cf66795731b,Forbidden Planet,1956,7.5,923
63b21c31-d046-4d71-90ce-954e5682af62,The Wild Child,1970,7.5,924
513e9b5c-4efd-462f-a756-a4b14114c4c0,Le Grand Amour,1969,7.5,925
e9611340-2da5-43f0-9dc4-f414b1dc2dbc,Longford,2006,7.5,926
4196a98e-385e-4c78-9d00-7e5c783e53f6,Leolo,1992,7.4,927
296dbaa8-7974-48b8-bf5c-86d94a586e25,The Match Factory Girl,1990,7.5,928
54acd782-74a1-4ae3-b7b7-eccf70b81a67,BlacKkKlansman,2018,7.5,929
c1a6a121-9179-43b4-9500-0a3e9611aab5,Hugo,2011,7.5,930
07ed649e-4ffe-4665-a637-c29b96a61956,If....,1968,7.4,931
340ce1aa-ad00-4d0c-98d7-0d12f633417f,The Draughtsman's Contract,1982,7.2,932
b259992d-e0b8-4b7a-ae15-2be67d34acfb,Raining Stones,1993,7.3,933
4b70d64a-cc23-45e9-9d20-15b6cd032092,The Class,2008,7.5,934
be86bbd6-5433-40e1-91ab-0b44b037a173,Pinocchio,1940,7.5,935
402b30a5-62ec-4aa1-b14e-4bd743d4ae74,Days of Being Wild,1990,7.4,936
2b8ad1e3-064a-4e9f-a598-35882bd886c4,War for the Planet of the Apes,2017,7.4,937
111ec846-b6d3-43e7-9fbe-806b0cfc4b15,Suspiria,1977,7.3,938
e7b795d0-e5bf-466a-b92f-52de1d4d0cba,The Freshman,1925,7.5,939
35fce791-e1a8-4aa4-b965-97fc43d12927,Sicario,2015,7.7,940
5af4bc9b-be54-40fa-af18-830fda92315d,The Wailing,2016,7.4,941
83147b63-6b27-4528-9d4f-b7b25ce5a363,L'Argent,1983,7.4,942
